time_ms,neuron_id
9257,18
9277,18
9298,18
9320,18
9342,18
9364,18
9387,18
9411,18
9434,18
9458,18
9483,18
9508,18
9532,18
9558,18
9583,18
9609,18
9634,18
9660,18
9686,18
9712,18
9739,18
9765,18
9791,18
9818,18
9844,18
9871,18
9897,18
9924,18
9951,18
9977,18
10004,18
633,118
665,118
680,118
695,118
711,118
728,118
745,118
763,118
781,118
800,118
819,118
839,118
859,118
881,118
902,118
924,118
947,118
970,118
993,118
1017,118
1041,118
1065,118
1090,118
1115,118
1140,118
1166,118
1191,118
1217,118
1243,118
1269,118
1295,118
1321,118
1348,118
1374,118
1401,118
1427,118
1454,118
1480,118
1507,118
1533,118
1560,118
2498,118
2531,118
2546,118
2562,118
2579,118
2596,118
2613,118
2631,118
2650,118
2670,118
2689,118
2710,118
2731,118
2752,118
2774,118
2797,118
2820,118
2843,118
2867,118
2891,118
2915,118
2940,118
2965,118
2990,118
3016,118
3041,118
3067,118
3093,118
3119,118
3145,118
3171,118
3197,118
3224,118
3250,118
3277,118
3303,118
3330,118
3356,118
3383,118
3410,118
3437,118
4375,118
4407,118
4423,118
4439,118
4455,118
4472,118
4490,118
4508,118
4527,118
4546,118
4566,118
4586,118
4607,118
4629,118
4651,118
4673,118
4696,118
4720,118
4743,118
4767,118
4792,118
4817,118
4841,118
4867,118
4892,118
4918,118
4943,118
4969,118
4995,118
5021,118
5048,118
5074,118
5100,118
5127,118
5153,118
5180,118
5206,118
5233,118
5260,118
5286,118
5313,118
6251,118
6284,118
6299,118
6315,118
6331,118
6348,118
6366,118
6384,118
6403,118
6422,118
6442,118
6463,118
6484,118
6505,118
6527,118
6550,118
6573,118
6596,118
6620,118
6644,118
6668,118
6693,118
6718,118
6743,118
6768,118
6794,118
6820,118
6846,118
6872,118
6898,118
6924,118
6950,118
6977,118
7003,118
7030,118
7056,118
7083,118
7109,118
7136,118
7163,118
7189,118
8128,118
8160,118
8175,118
8191,118
8208,118
8225,118
8242,118
8261,118
8279,118
8299,118
8319,118
8339,118
8360,118
8382,118
8404,118
8426,118
8449,118
8472,118
8496,118
8520,118
8545,118
8569,118
8594,118
8619,118
8645,118
8670,118
8696,118
8722,118
8748,118
8774,118
8800,118
8827,118
8853,118
8880,118
8906,118
8933,118
8959,118
8986,118
9012,118
9039,118
9066,118
10004,118
10036,118
0,19
15,19
29,19
45,19
61,19
77,19
95,19
112,19
131,19
149,19
169,19
189,19
209,19
231,19
252,19
274,19
297,19
320,19
343,19
367,19
391,19
415,19
440,19
465,19
490,19
516,19
541,19
567,19
593,19
619,19
1546,19
1578,19
1594,19
1610,19
1626,19
1643,19
1661,19
1679,19
1698,19
1717,19
1737,19
1758,19
1779,19
1800,19
1822,19
1845,19
1868,19
1891,19
1915,19
1939,19
1963,19
1988,19
2013,19
2038,19
2063,19
2089,19
2115,19
2141,19
2167,19
2193,19
2219,19
2245,19
2272,19
2298,19
2325,19
2351,19
2378,19
2404,19
2431,19
2458,19
2484,19
3423,19
3455,19
3470,19
3486,19
3503,19
3520,19
3537,19
3556,19
3574,19
3594,19
3614,19
3634,19
3655,19
3677,19
3699,19
3721,19
3744,19
3767,19
3791,19
3815,19
3840,19
3864,19
3889,19
3914,19
3940,19
3965,19
3991,19
4017,19
4043,19
4069,19
4095,19
4122,19
4148,19
4174,19
4201,19
4227,19
4254,19
4281,19
4307,19
4334,19
4361,19
5299,19
5331,19
5347,19
5362,19
5379,19
5396,19
5414,19
5432,19
5451,19
5470,19
5490,19
5510,19
5531,19
5553,19
5575,19
5597,19
5620,19
5643,19
5667,19
5691,19
5716,19
5740,19
5765,19
5791,19
5816,19
5842,19
5867,19
5893,19
5919,19
5945,19
5971,19
5998,19
6024,19
6051,19
6077,19
6104,19
6130,19
6157,19
6184,19
6210,19
6237,19
7175,19
7208,19
7223,19
7239,19
7255,19
7273,19
7290,19
7308,19
7327,19
7347,19
7366,19
7387,19
7408,19
7429,19
7451,19
7474,19
7497,19
7520,19
7544,19
7568,19
7592,19
7617,19
7642,19
7667,19
7693,19
7718,19
7744,19
7770,19
7796,19
7822,19
7848,19
7874,19
7901,19
7927,19
7954,19
7980,19
8007,19
8033,19
8060,19
8087,19
8114,19
9052,19
9084,19
9100,19
9116,19
9132,19
9149,19
9167,19
9185,19
9204,19
9223,19
9243,19
9263,19
9284,19
9306,19
9328,19
9350,19
9373,19
9397,19
9420,19
9444,19
9469,19
9493,19
9518,19
9544,19
9569,19
9595,19
9620,19
9646,19
9672,19
9698,19
9724,19
9751,19
9777,19
9804,19
9830,19
9857,19
9883,19
9910,19
9937,19
9963,19
9990,19
619,119
651,119
666,119
681,119
697,119
714,119
731,119
748,119
767,119
785,119
805,119
825,119
845,119
866,119
888,119
910,119
933,119
956,119
979,119
1003,119
1027,119
1051,119
1076,119
1101,119
1126,119
1152,119
1177,119
1203,119
1229,119
1255,119
1281,119
1307,119
1334,119
1360,119
1386,119
1413,119
1439,119
1466,119
1493,119
1519,119
1546,119
2484,119
2517,119
2532,119
2548,119
2564,119
2582,119
2599,119
2617,119
2636,119
2656,119
2675,119
2696,119
2717,119
2738,119
2760,119
2783,119
2806,119
2829,119
2853,119
2877,119
2901,119
2926,119
2951,119
2976,119
3002,119
3027,119
3053,119
3079,119
3105,119
3131,119
3157,119
3183,119
3210,119
3236,119
3263,119
3289,119
3316,119
3342,119
3369,119
3396,119
3423,119
4361,119
4393,119
4408,119
4424,119
4441,119
4458,119
4475,119
4494,119
4512,119
4532,119
4552,119
4572,119
4593,119
4615,119
4637,119
4659,119
4682,119
4705,119
4729,119
4753,119
4778,119
4802,119
4827,119
4852,119
4878,119
4903,119
4929,119
4955,119
4981,119
5007,119
5033,119
5060,119
5086,119
5112,119
5139,119
5166,119
5192,119
5219,119
5245,119
5272,119
5299,119
6237,119
6269,119
6285,119
6301,119
6317,119
6334,119
6352,119
6370,119
6389,119
6408,119
6428,119
6449,119
6470,119
6491,119
6513,119
6536,119
6559,119
6582,119
6606,119
6630,119
6654,119
6679,119
6704,119
6729,119
6754,119
6780,119
6806,119
6831,119
6857,119
6884,119
6910,119
6936,119
6962,119
6989,119
7015,119
7042,119
7069,119
7095,119
7122,119
7149,119
7175,119
8114,119
8146,119
8161,119
8177,119
8194,119
8211,119
8228,119
8247,119
8265,119
8285,119
8305,119
8325,119
8346,119
8368,119
8390,119
8412,119
8435,119
8458,119
8482,119
8506,119
8531,119
8555,119
8580,119
8605,119
8631,119
8656,119
8682,119
8708,119
8734,119
8760,119
8786,119
8813,119
8839,119
8865,119
8892,119
8919,119
8945,119
8972,119
8998,119
9025,119
9052,119
9990,119
10022,119
10038,119
8,20
22,20
37,20
53,20
69,20
85,20
102,20
120,20
138,20
157,20
177,20
197,20
217,20
238,20
260,20
282,20
305,20
328,20
351,20
375,20
399,20
423,20
448,20
473,20
498,20
524,20
549,20
575,20
601,20
627,20
1554,20
1586,20
1602,20
1617,20
1634,20
1651,20
1669,20
1687,20
1706,20
1725,20
1745,20
1765,20
1786,20
1808,20
1830,20
1852,20
1875,20
1899,20
1922,20
1947,20
1971,20
1996,20
2021,20
2046,20
2071,20
2097,20
2122,20
2148,20
2174,20
2200,20
2227,20
2253,20
2279,20
2306,20
2332,20
2359,20
2385,20
2412,20
2439,20
2465,20
2492,20
3430,20
3463,20
3478,20
3494,20
3511,20
3528,20
3545,20
3563,20
3582,20
3602,20
3621,20
3642,20
3663,20
3684,20
3706,20
3729,20
3752,20
3775,20
3799,20
3823,20
3847,20
3872,20
3897,20
3922,20
3948,20
3973,20
3999,20
4025,20
4051,20
4077,20
4103,20
4129,20
4156,20
4182,20
4209,20
4235,20
4262,20
4288,20
4315,20
4342,20
4368,20
5307,20
5339,20
5354,20
5370,20
5387,20
5404,20
5421,20
5440,20
5458,20
5478,20
5498,20
5518,20
5539,20
5561,20
5583,20
5605,20
5628,20
5651,20
5675,20
5699,20
5724,20
5748,20
5773,20
5798,20
5824,20
5849,20
5875,20
5901,20
5927,20
5953,20
5979,20
6006,20
6032,20
6058,20
6085,20
6111,20
6138,20
6165,20
6191,20
6218,20
6245,20
7183,20
7215,20
7231,20
7246,20
7263,20
7280,20
7298,20
7316,20
7335,20
7354,20
7374,20
7394,20
7415,20
7437,20
7459,20
7481,20
7504,20
7528,20
7551,20
7575,20
7600,20
7625,20
7649,20
7675,20
7700,20
7726,20
7751,20
7777,20
7803,20
7829,20
7856,20
7882,20
7908,20
7935,20
7961,20
7988,20
8014,20
8041,20
8067,20
8094,20
8121,20
9059,20
9092,20
9107,20
9123,20
9139,20
9156,20
9174,20
9192,20
9211,20
9230,20
9250,20
9271,20
9292,20
9313,20
9335,20
9358,20
9381,20
9404,20
9428,20
9452,20
